"COUNTRY","Country","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","2005","2005","PC","Percentage","0","Units",,,76.519250780437,,
"SWE","Sweden","2006","2006","PC","Percentage","0","Units",,,75.1458695874706,,
"SWE","Sweden","2007","2007","PC","Percentage","0","Units",,,70.7709359605911,,
"SWE","Sweden","2008","2008","PC","Percentage","0","Units",,,68.3086269744836,,
"SWE","Sweden","2009","2009","PC","Percentage","0","Units",,,68.4146341463415,,
"SWE","Sweden","2010","2010","PC","Percentage","0","Units",,,68.2198445994588,,
"SWE","Sweden","2011","2011","PC","Percentage","0","Units",,,67.4968025290186,,
"SWE","Sweden","2012","2012","PC","Percentage","0","Units",,,67.5059348248327,,
"SWE","Sweden","2013","2013","PC","Percentage","0","Units",,,67.7325028527957,,
"SWE","Sweden","2014","2014","PC","Percentage","0","Units",,,67.2641443294151,,
"CHE","Switzerland","1999","1999","PC","Percentage","0","Units",,,20.9079808749854,,
"CHE","Switzerland","2000","2000","PC","Percentage","0","Units",,,20.1831442818354,,
"CHE","Switzerland","2001","2001","PC","Percentage","0","Units",,,19.7270305177272,,
"CHE","Switzerland","2002","2002","PC","Percentage","0","Units",,,19.8923762379736,,
"CHE","Switzerland","2003","2003","PC","Percentage","0","Units",,,19.9177052895223,,
"CHE","Switzerland","2004","2004","PC","Percentage","0","Units",,,19.4580334571792,,
"CHE","Switzerland","2005","2005","PC","Percentage","0","Units",,,19.3144465549143,,
"CHE","Switzerland","2006","2006","PC","Percentage","0","Units",,,18.8591125966425,,
"CHE","Switzerland","2007","2007","PC","Percentage","0","Units",,,18.4536033923917,,
"CHE","Switzerland","2008","2008","PC","Percentage","0","Units",,,17.5443864291317,,
"CHE","Switzerland","2009","2009","PC","Percentage","0","Units",,,17.3370149306324,,
"CHE","Switzerland","2010","2010","PC","Percentage","0","Units",,,17.1205157235858,,
"CHE","Switzerland","2011","2011","PC","Percentage","0","Units",,,16.6534668281907,,
"CHE","Switzerland","2012","2012","PC","Percentage","0","Units",,,16.2119441284072,,
"CHE","Switzerland","2013","2013","PC","Percentage","0","Units",,,16.2296019273257,,
"CHE","Switzerland","2014","2014","PC","Percentage","0","Units",,,15.7480683635131,,
"TUR","Turkey","1999","1999","PC","Percentage","0","Units",,,29.2692276758763,,
"TUR","Turkey","2000","2000","PC","Percentage","0","Units",,,28.1813679925693,,
"TUR","Turkey","2001","2001","PC","Percentage","0","Units",,,29.3481685703033,,
"TUR","Turkey","2002","2002","PC","Percentage","0","Units",,,25.1304238810469,,
"TUR","Turkey","2003","2003","PC","Percentage","0","Units",,,22.3380596249259,,
"TUR","Turkey","2004","2004","PC","Percentage","0","Units",,,20.0391500460911,,
"TUR","Turkey","2005","2005","PC","Percentage","0","Units",,,16.786793599074,,
"TUR","Turkey","2006","2006","PC","Percentage","0","Units",,,14.2966918245711,,
"TUR","Turkey","2007","2007","PC","Percentage","0","Units",,,12.2903525380894,,
"TUR","Turkey","2008","2008","PC","Percentage","0","Units",,,10.6670789209245,,
"TUR","Turkey","2009","2009","PC","Percentage","0","Units",,,10.1967619769019,,
"TUR","Turkey","2010","2010","PC","Percentage","0","Units",,,8.92782601109194,,
"TUR","Turkey","2011","2011","PC","Percentage","0","Units",,,7.79318873965711,,
"TUR","Turkey","2012","2012","PC","Percentage","0","Units",,,7.00361447537771,,
"TUR","Turkey","2013","2013","PC","Percentage","0","Units",,,6.31178377056198,,
"GBR","United Kingdom","1999","1999","PC","Percentage","0","Units",,,30.1295336787565,,
"GBR","United Kingdom","2000","2000","PC","Percentage","0","Units",,,30.18060030524,,
"GBR","United Kingdom","2001","2001","PC","Percentage","0","Units",,,29.5593789341167,,
"GBR","United Kingdom","2002","2002","PC","Percentage","0","Units",,,29.3197647745756,,
"GBR","United Kingdom","2003","2003","PC","Percentage","0","Units",,,29.6193051799459,,
"GBR","United Kingdom","2004","2004","PC","Percentage","0","Units",,,28.9570552147239,,
"GBR","United Kingdom","2005","2005","PC","Percentage","0","Units",,,28.5524247188294,,
"GBR","United Kingdom","2006","2006","PC","Percentage","0","Units",,,28.2190685588647,,
"GBR","United Kingdom","2007","2007","PC","Percentage","0","Units",,,28.0893952673094,,
"GBR","United Kingdom","2008","2008","PC","Percentage","0","Units",,,27.316457692611,,
"GBR","United Kingdom","2009","2009","PC","Percentage","0","Units",,,27.3259334006055,,
"GBR","United Kingdom","2010","2010","PC","Percentage","0","Units",,,26.6007266855067,,
"GBR","United Kingdom","2011","2011","PC","Percentage","0","Units",,,25.8200168208579,,
"GBR","United Kingdom","2012","2012","PC","Percentage","0","Units",,,26.0427924790529,,
"GBR","United Kingdom","2013","2013","PC","Percentage","0","Units",,,25.7967521387918,,
"GBR","United Kingdom","2014","2014","PC","Percentage","0","Units",,,25.1418556235843,,
"USA","United States","1999","1999","PC","Percentage","0","Units",,,13.3667081214959,,
"USA","United States","2000","2000","PC","Percentage","0","Units",,,12.8487465553091,,
"USA","United States","2001","2001","PC","Percentage","0","Units",,,12.857190216765,,
"USA","United States","2002","2002","PC","Percentage","0","Units",,,12.6375373304313,,
"USA","United States","2003","2003","PC","Percentage","0","Units",,,12.3914296800504,,
"USA","United States","2004","2004","PC","Percentage","0","Units",,,12.0213076746166,,
"USA","United States","2005","2005","PC","Percentage","0","Units",,,11.9602357428424,,
"USA","United States","2006","2006","PC","Percentage","0","Units",,,11.4845837838485,,
"USA","United States","2007","2007","PC","Percentage","0","Units",,,11.5643537467178,,
"USA","United States","2008","2008","PC","Percentage","0","Units",,,11.9102227562348,,
"USA","United States","2009","2009","PC","Percentage","0","Units",,,11.7940190387955,,
"USA","United States","2010","2010","PC","Percentage","0","Units",,,11.3834597517532,,
"USA","United States","2011","2011","PC","Percentage","0","Units",,,11.3294882852907,,
"USA","United States","2012","2012","PC","Percentage","0","Units",,,10.8153522894353,,
"USA","United States","2013","2013","PC","Percentage","0","Units",,,10.8078913675985,,
"USA","United States","2014","2014","PC","Percentage","0","Units",,,10.6502295396275,,
"OECD","OECD countries","1999","1999","PC","Percentage","0","Units",,,20.9881302234998,,
"OECD","OECD countries","2000","2000","PC","Percentage","0","Units",,,20.3720618069296,,
"OECD","OECD countries","2001","2001","PC","Percentage","0","Units",,,20.0298694212152,,
"OECD","OECD countries","2002","2002","PC","Percentage","0","Units",,,19.6687132369368,,
"OECD","OECD countries","2003","2003","PC","Percentage","0","Units",,,19.5792835035019,,
"OECD","OECD countries","2004","2004","PC","Percentage","0","Units",,,19.2061751495904,,
"OECD","OECD countries","2005","2005","PC","Percentage","0","Units",,,18.852682634719,,
"OECD","OECD countries","2006","2006","PC","Percentage","0","Units",,,18.2721747888163,,
"OECD","OECD countries","2007","2007","PC","Percentage","0","Units",,,18.1339701809491,,
"OECD","OECD countries","2008","2008","PC","Percentage","0","Units",,,18.016073591202,,
"OECD","OECD countries","2009","2009","PC","Percentage","0","Units",,,18.0608100480894,,
"OECD","OECD countries","2010","2010","PC","Percentage","0","Units",,,17.6961652335433,,
"OECD","OECD countries","2011","2011","PC","Percentage","0","Units",,,17.5957032721555,,
"OECD","OECD countries","2012","2012","PC","Percentage","0","Units",,,17.1614293188179,,
"OECD","OECD countries","2013","2013","PC","Percentage","0","Units",,,17.0223053514612,,
"OECD","OECD countries","2014","2014","PC","Percentage","0","Units",,,16.730147888998,,
"CHL","Chile","1999","1999","PC","Percentage","0","Units",,,12.6693652198537,,
"CHL","Chile","2000","2000","PC","Percentage","0","Units",,,12.5542667091015,,
"CHL","Chile","2001","2001","PC","Percentage","0","Units",,,12.5423650372877,,
"CHL","Chile","2002","2002","PC","Percentage","0","Units",,,12.8322849505686,,
"CHL","Chile","2003","2003","PC","Percentage","0","Units",,,13.6671691499792,,
"CHL","Chile","2004","2004","PC","Percentage","0","Units",,,13.6675862556902,,
"CHL","Chile","2005","2005","PC","Percentage","0","Units",,,13.297133081046,,
"CHL","Chile","2006","2006","PC","Percentage","0","Units",,,13.0177072149987,,
"CHL","Chile","2007","2007","PC","Percentage","0","Units",,,13.0898163352704,,
"CHL","Chile","2008","2008","PC","Percentage","0","Units",,,14.1174840875704,,
"CHL","Chile","2009","2009","PC","Percentage","0","Units",,,14.9504252544805,,
"CHL","Chile","2010","2010","PC","Percentage","0","Units",,,14.965013821084,,
"CHL","Chile","2011","2011","PC","Percentage","0","Units",,,14.8664476026008,,
"CHL","Chile","2012","2012","PC","Percentage","0","Units",,,15.3291322353366,,
"CHL","Chile","2013","2013","PC","Percentage","0","Units",,,15.0329129327961,,
"CHL","Chile","2014","2014","PC","Percentage","0","Units",,,15.5326049046982,,
"SVN","Slovenia","1999","1999","PC","Percentage","0","Units",,,40.4305229750241,,
"SVN","Slovenia","2000","2000","PC","Percentage","0","Units",,,41.5944540727903,,
"SVN","Slovenia","2001","2001","PC","Percentage","0","Units",,,40.7705502045125,,
"SVN","Slovenia","2002","2002","PC","Percentage","0","Units",,,44.6601941747573,,
"SVN","Slovenia","2003","2003","PC","Percentage","0","Units",,,43.720809548521,,
"SVN","Slovenia","2004","2004","PC","Percentage","0","Units",,,40.0952261621351,,
"SVN","Slovenia","2005","2005","PC","Percentage","0","Units",,,37.1198013656114,,
"SVN","Slovenia","2006","2006","PC","Percentage","0","Units",,,31.4090626939789,,
"SVN","Slovenia","2007","2007","PC","Percentage","0","Units",,,28.9610232894896,,
"SVN","Slovenia","2008","2008","PC","Percentage","0","Units",,,26.5957446808511,,
"SVN","Slovenia","2009","2009","PC","Percentage","0","Units",,,26.2805694123373,,
"SVN","Slovenia","2010","2010","PC","Percentage","0","Units",,,25.0218941573877,,
"SVN","Slovenia","2011","2011","PC","Percentage","0","Units",,,23.1154488249647,,
"SVN","Slovenia","2012","2012","PC","Percentage","0","Units",,,21.9695011630912,,
"SVN","Slovenia","2013","2013","PC","Percentage","0","Units",,,21.2482468536326,,
"EST","Estonia","1999","1999","PC","Percentage","0","Units",,,16.3009101251422,,
"EST","Estonia","2000","2000","PC","Percentage","0","Units",,,14.523469770935,,
"EST","Estonia","2001","2001","PC","Percentage","0","Units",,,13.9643586411732,,
"EST","Estonia","2002","2002","PC","Percentage","0","Units",,,13.5220125786163,,
"EST","Estonia","2003","2003","PC","Percentage","0","Units",,,11.7446905895276,,
"EST","Estonia","2004","2004","PC","Percentage","0","Units",,,10.9941833056018,,
"EST","Estonia","2005","2005","PC","Percentage","0","Units",,,9.7310079928952,,
"EST","Estonia","2006","2006","PC","Percentage","0","Units",,,8.40423956931359,,
"EST","Estonia","2007","2007","PC","Percentage","0","Units",,,7.63711062468429,,
"EST","Estonia","2008","2008","PC","Percentage","0","Units",,,6.23545061523113,,
"EST","Estonia","2009","2009","PC","Percentage","0","Units",,,7.64542936288089,,
"EST","Estonia","2010","2010","PC","Percentage","0","Units",,,8.22686798296554,,
"EST","Estonia","2011","2011","PC","Percentage","0","Units",,,7.00091157702826,,
"EST","Estonia","2012","2012","PC","Percentage","0","Units",,,6.0562623185809,,
"EST","Estonia","2013","2013","PC","Percentage","0","Units",,,5.65433854907539,,
"ISR","Israel","1999","1999","PC","Percentage","0","Units",,,41.3297891615573,,
"ISR","Israel","2000","2000","PC","Percentage","0","Units",,,37.9461662615387,,
"ISR","Israel","2001","2001","PC","Percentage","0","Units",,,36.8771635709564,,
"ISR","Israel","2002","2002","PC","Percentage","0","Units",,,36.5046255076888,,
"ISR","Israel","2003","2003","PC","Percentage","0","Units",,,35.8277522145612,,
"ISR","Israel","2004","2004","PC","Percentage","0","Units",,,34.4229233995553,,
"ISR","Israel","2005","2005","PC","Percentage","0","Units",,,33.0722197650446,,
"ISR","Israel","2006","2006","PC","Percentage","0","Units",,,32.0127813278295,,
"ISR","Israel","2007","2007","PC","Percentage","0","Units",,,30.4729873850502,,
"ISR","Israel","2008","2008","PC","Percentage","0","Units",,,28.640589243077,,
"ISR","Israel","2009","2009","PC","Percentage","0","Units",,,27.3486954896456,,
"ISR","Israel","2010","2010","PC","Percentage","0","Units",,,25.671967938112,,
"ISR","Israel","2011","2011","PC","Percentage","0","Units",,,24.2149935927215,,
"ISR","Israel","2012","2012","PC","Percentage","0","Units",,,22.7968601348287,,
